#id	check	kind	owner	path	line	detail
9d5a899bd855	api-parity(accessor)	accessor	Layout#font	/Layout	0	var font/0 in reference port only
eab669dd6929	api-parity(hand-port-extra)	hand-port-extra	KnownFonts$#getInconsolataLGC	/KnownFonts$	0	def getInconsolataLGC/1 in reference port only [rename candidates: getAStarry, getAStarryMSDF, getAStarryTall, getAbyssinicaSIL, getAll, getAllMSDF, getAllSDF, getAllStandard, getAsul, getAubrey, getBirdlandAeroplane, getBitter, getBonheurRoyale, getCanada, getCascadiaMono, getCascadiaMonoMSDF, getCaveat, getChangaOne, getComicMono, getComputerSaysNo, getCordata16x26, getCozette, getCreteRound, getDINish, getDINishCondensed, getDINishCondensedHeavy, getDINishCondensedLight, getDINishExpanded, getDINishExpandedHeavy, getDINishExpandedLight, getDINishHeavy, getDINishLight, getDejaVuSans, getDejaVuSansCondensed, getDejaVuSansMono, getDejaVuSerif, getDejaVuSerifCondensed, getGentium, getGentiumMSDF, getGentiumSDF, getGentiumUnItalic, getGlacialIndifference, getGoNotoUniversal, getGoNotoUniversalSDF, getGrenze, getHanazono, getIBM8x16, getIBM8x16Sad, getInconsolata, getInconsolataMSDF, getIosevka, getIosevkaMSDF, getIosevkaSDF, getIosevkaSlab, getIosevkaSlabMSDF, getIosevkaSlabSDF, getKingthingsFoundation, getKingthingsPetrock, getLanaPixel, getLeagueGothic, getLibertinusSerif, getLibertinusSerifSemibold, getMaShanZheng, getMapleMono, getMonogram, getMonogramFamily, getMonogramItalic, getMoonDance, getMsdfShader, getNowAlt, getNugothic, getOpenSans, getOstrichBlack, getOverlock, getOverlockUnItalic, getOxanium, getPangolin, getProtestRevolution, getQuanPixel, getRobotoCondensed, getSancreek, getSdfOutlineShader, getSdfShader, getSelawik, getSelawikBold, getSourGummy, getSpecialElite, getStandardFamily, getStandardShader, getTangerine, getTangerineSDF, getTillana, getYanoneKaffeesatz, getYanoneKaffeesatzMSDF, getYataghan, getYataghanMSDF, initialize]
dc7fe0c6d228	api-parity(hand-port-extra)	hand-port-extra	Layout#getHeight	/Layout	0	def getHeight/0 in reference port only [rename candidates: clear, countGlyphs, getBaseColor, getEllipsis, getFont, getJustification, getMaxLines, getTargetWidth, height, lines, peekLine, pushLine, pushLineBare, reset, toString, width]
e7d1931b0551	api-parity(hand-port-extra)	hand-port-extra	Layout#getWidth	/Layout	0	def getWidth/0 in reference port only [rename candidates: clear, countGlyphs, getBaseColor, getEllipsis, getFont, getJustification, getMaxLines, getTargetWidth, height, lines, peekLine, pushLine, pushLineBare, reset, toString, width]
29b8b6e60aca	api-parity(hand-port-extra)	hand-port-extra	Layout#lineCount	/Layout	0	def lineCount/0 in reference port only [rename candidates: clear, countGlyphs, getBaseColor, getEllipsis, getFont, getJustification, getMaxLines, getTargetWidth, height, lines, peekLine, pushLine, pushLineBare, reset, toString, width]
f21d8a8b0d5f	api-parity(hand-port-extra)	hand-port-extra	Layout#lines	/Layout	0	val lines/0 in reference port only [rename candidates: advances, offsets, rotations, sizing]
3e69449427a7	api-parity(hand-port-extra)	hand-port-extra	LzmaUtils$#decompressBytes	/LzmaUtils$	0	def decompressBytes/1 in reference port only
fe3d178719a4	api-parity(hand-port-extra)	hand-port-extra	Palette$#celeste	/Palette$	0	val celeste/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
82b93fe4414e	api-parity(hand-port-extra)	hand-port-extra	Palette$#charcoal	/Palette$	0	val charcoal/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
c010f8228d81	api-parity(hand-port-extra)	hand-port-extra	Palette$#coral	/Palette$	0	val coral/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
057daa403cd7	api-parity(hand-port-extra)	hand-port-extra	Palette$#crimson	/Palette$	0	val crimson/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
cb008a0c3f89	api-parity(hand-port-extra)	hand-port-extra	Palette$#pine	/Palette$	0	val pine/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
a19567a08b6e	api-parity(hand-port-extra)	hand-port-extra	Palette$#puce	/Palette$	0	val puce/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
798e2575db01	api-parity(hand-port-extra)	hand-port-extra	Palette$#sand	/Palette$	0	val sand/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
d7104ed77de0	api-parity(hand-port-extra)	hand-port-extra	Palette$#sepia	/Palette$	0	val sepia/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
7fef9f4e137e	api-parity(hand-port-extra)	hand-port-extra	Palette$#wheat	/Palette$	0	val wheat/0 in reference port only [rename candidates: ALIASES, BLACK, BLUE, BROWN, CHARTREUSE, CLEAR, CORAL, CYAN, DARK_GRAY, FIREBRICK, FOREST, GOLD, GOLDENROD, GRAY, GREEN, LIGHT_GRAY, LIME, LIST, MAGENTA, MAROON, NAMED, NAVY, OLIVE, ORANGE, PINK, PURPLE, RED, ROYAL, SALMON, SCARLET, SKY, SLATE, TAN, TEAL, VIOLET, WHITE, YELLOW, apricot, black, blue, brick, bronze, brown, butter, cactus, celery, chartreuse, chocolate, cinnamon, cobalt, cyan, denim, ember, fern, gray, green, indigo, jade, lavender, lime, magenta, mauve, mint, moss, navy, olive, orange, peach, pear, pink, plum, purple, raspberry, red, rose, saffron, sage, salmon, silver, sky, tan, teal, transparent, turquoise, violet, white, yellow]
1d95c0738c16	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checked	/Styles$/TextButtonStyle	0	var checked/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
f93b3d5afae1	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checkedDown	/Styles$/TextButtonStyle	0	var checkedDown/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
c50fc471bd92	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checkedFocused	/Styles$/TextButtonStyle	0	var checkedFocused/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
5b85468ddd0b	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checkedOffsetX	/Styles$/TextButtonStyle	0	var checkedOffsetX/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
7d884b5bd78f	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checkedOffsetY	/Styles$/TextButtonStyle	0	var checkedOffsetY/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
3bca1b9bbbf3	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#checkedOver	/Styles$/TextButtonStyle	0	var checkedOver/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
7e1dbac6fd03	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#disabled	/Styles$/TextButtonStyle	0	var disabled/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
1cec68033565	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#down	/Styles$/TextButtonStyle	0	var down/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
37ec3a5fae5c	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#focused	/Styles$/TextButtonStyle	0	var focused/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
554ddb4d0399	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#over	/Styles$/TextButtonStyle	0	var over/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
e637cf0bbeba	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#pressedOffsetX	/Styles$/TextButtonStyle	0	var pressedOffsetX/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
3190506be72e	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#pressedOffsetY	/Styles$/TextButtonStyle	0	var pressedOffsetY/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
6469c0399883	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#unpressedOffsetX	/Styles$/TextButtonStyle	0	var unpressedOffsetX/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
fcb4fbac7282	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#unpressedOffsetY	/Styles$/TextButtonStyle	0	var unpressedOffsetY/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
f1f9b2a1ba60	api-parity(hand-port-extra)	hand-port-extra	Styles$.TextButtonStyle#up	/Styles$/TextButtonStyle	0	var up/0 in reference port only [rename candidates: checkedDownFontColor, checkedFocusedFontColor, checkedFontColor, checkedOverFontColor, disabledFontColor, downFontColor, focusedFontColor, font, fontColor, overFontColor]
ad8432ebcb43	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getFontColor	/TextraButton	0	def getFontColor/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
892a981d4d17	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getHeight	/TextraButton	0	def getHeight/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
28ad4ef4f881	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getName	/TextraButton	0	def getName/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
56c06fa61e32	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getPrefHeight	/TextraButton	0	def getPrefHeight/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
48af5dd8575f	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getPrefWidth	/TextraButton	0	def getPrefWidth/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
634d4a9c68db	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getStyle	/TextraButton	0	def getStyle/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
285712d32883	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getText	/TextraButton	0	def getText/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
864a4d2f1c09	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getTextraLabel	/TextraButton	0	def getTextraLabel/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
5b478ff27b5c	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getTextraLabelCell	/TextraButton	0	def getTextraLabelCell/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
79165ee425a7	api-parity(hand-port-extra)	hand-port-extra	TextraButton#getWidth	/TextraButton	0	def getWidth/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
351b2ea89635	api-parity(hand-port-extra)	hand-port-extra	TextraButton#isDisabled	/TextraButton	0	def isDisabled/0 in reference port only [rename candidates: fontColor, skipToTheEnd, style, text, textraLabel, textraLabelCell, toString]
